genes,coordinates,log2FoldChange,lfcSE,stat,pvalue,padj,TL_2h_R5,TL_4h_R5,TL_2h_R3_merge,TL_4h_R3_merge,TL_2h_R1_merge,TL_4h_R1_merge,TL_2h_mean,TL_4h_mean
YBR198C,chrII:626630-626692:-,0.124247983651409,0.27801409998214693,0.44691252587328295,0.6549382196137739,0.776967806666568,397.29776881837194,597.814001136453,555.400849184344,412.046315809313,418.658801089689,488.79148595845703,457.11913969746826,499.5506009680744
YBR199W,chrII:626870-626932:+,-0.213363194422471,0.27959180857246,-0.763123910932371,0.44538950124995,0.6045310896066141,520.637971675418,527.0867108611541,736.886512546716,512.768748562701,765.71599635921,705.3556852532179,674.4134935271146,581.737048225691
YBR200W,chrII:628875-628932:+,-1.5142419467097699,0.268118593324398,-5.6476573591361605,1.6264893761310102e-08,2.52728764125208e-07,271.585638983305,109.458901616534,306.428054722397,114.105133608733,337.79110510455797,97.41040289563551,305.2682662700867,106.99147937363416
YBR201W,chrII:631488-631520:+,0.153707349178767,0.34821864026746696,0.44141045712172206,0.658915873134322,0.779885782700413,308.350507142617,255.965431472509,308.252031238601,546.577677039362,390.8605305948,314.844337930536,335.821022992006,372.462482147469
YBL093C,chrII:63186-63285:-,0.7847536504796929,0.235880898563916,3.3269063127087097,0.000878158924454087,0.00480029537820973,512.3362272523481,791.472057842628,452.346176018776,990.319863295545,519.743421071103,773.195072984107,494.80860811407564,851.6623313740934
YBR201C-A,chrII:632720-632849:-,0.23475532202983604,0.36102696585328703,0.650243179134811,0.515535153749199,0.666127605773249,476.75732258204596,272.805262490438,408.570739629862,676.178569533232,427.92489125465204,591.4203032949299,437.75098448885336,513.4680451062
YBR202W,chrII:633698-633828:+,-0.9336811781440009,0.286023597292691,-3.26435016894272,0.00109715475138941,0.0058464218528981,483.873103516106,235.75763425099498,574.552602604494,374.011271273069,653.680542546476,283.533851285511,570.7020828890254,297.76758560319166
YBR203W,chrII:637191-637252:+,0.0343220515585967,0.51141194519935,0.0671123384597868,0.9464922713718941,0.9677263216893759,55.740283983473,69.0433071735058,46.5114011632209,50.7133927149924,35.3796169934948,22.6131292436297,45.87710071339623,47.4566097107093
YBL092W,chrII:63733-63831:+,-2.10920181686006,0.30726815556557896,-6.86436839827322,6.67860760201737e-12,1.74816743073594e-10,1172.91789063095,363.74034998725,1074.32216804459,184.540401268444,1097.61049863152,232.219442617274,1114.95018576902,260.16673129098933
YBR204C,chrII:641460-641519:-,0.5955895878441569,0.224928433126118,2.64790706789038,0.0080991786161729,0.0312128239756784,579.936146125921,905.9829087645401,684.903181834881,1038.21584530415,715.173686368503,1047.1618311280802,660.0043381097684,997.1201950655901
YBR205W,chrII:641625-641681:+,0.23447748450471498,0.29978765017289194,0.782145243039493,0.43412922035758794,0.593827626198065,330.883813433808,479.93518401095497,313.723960787216,275.401896549472,276.297961282531,332.23905273332804,306.968578501185,362.525377764585
YBR207W,chrII:643082-643181:+,1.17310225297346,0.284788230205651,4.11920904219369,3.80175136844577e-05,0.000301457005904012,756.644705988421,1785.0220879003898,518.009330602147,1134.71216199795,613.246694553911,1339.39303981499,629.3002437148263,1419.7090965711097
YBR208C,chrII:650415-650495:-,-2.2760527496933998,0.47626205022037393,-4.778992465681929,1.7617579527172901e-06,1.86871725906962e-05,176.7085598625,35.3636451376493,199.725428524419,15.495758885136599,149.942186305764,58.2722945893534,175.45872489756098,36.3772328707131
YBL091C-A,chrII:65365-65432:-,0.830093056908155,0.414596328657723,2.00217175003846,0.0452662628729191,0.12194006557024302,194.49801219765098,427.73170785537803,149.566074328789,169.044642383308,113.720197479091,220.04314225532002,152.59476133517697,272.2731641646687
YBR210W,chrII:654006-654067:+,-0.6444895144867391,0.292392993388511,-2.2041893241620403,0.0275110322623557,0.0830188646122025,374.76446252717994,176.818225688247,314.635949045318,285.967186698429,413.604570090618,239.177328538391,367.6683272210386,233.98758030835566
YBR211C,chrII:655697-655727:-,-0.8170648887216949,0.336804631000007,-2.42593127741667,0.0152691613643427,0.0519621087808922,160.105071016359,129.666698838048,245.324841429538,83.8179685150568,170.159110302047,115.67485343856701,191.863007582648,109.7198402638906
YBR212W,chrII:655916-656022:+,-0.509465696609189,0.23667809627429298,-2.1525680011333,0.0313526456291243,0.0920290880343629,435.24860046669403,350.268485172908,559.960790474856,343.724106179393,518.058677404746,369.63768955933097,504.42268944876537,354.543426970544
YBR213W,chrII:658735-658840:+,0.7342901703036291,0.423430155533724,1.73414708590623,0.0828919887890888,0.190364840920351,68.7858823625837,175.134242586454,183.309639878577,210.60145030253798,80.86769598513109,168.72873358708298,110.98773940876394,184.821475492025
YBR214W,chrII:659783-659941:+,-0.869742635146238,0.270556425236803,-3.21464417037962,0.00130606310806139,0.0067911561966339205,5142.337688347639,3517.84069964521,6989.47801009657,4219.77688549332,6970.62691955166,2716.1847164559804,6367.480872665289,3484.60076719817
YBR215W,chrII:661785-661812:+,0.0777969258963696,0.5744579099931,0.135426677121225,0.892274533129146,0.935373704936791,23.7192697802013,20.2077972215139,15.5038003877403,32.4002231234673,26.9558986617104,16.5249790626525,22.05965627655067,23.044333135877896
YBR216C,chrII:666108-666176:-,0.690665356539532,0.29364466187985805,2.35204465192053,0.0186705335355903,0.0612262714011746,352.231156235989,469.831285400198,291.836242592759,513.473101239298,210.592958294612,393.99029028324,284.88678570778666,459.098225640912
YBR217W,chrII:666238-666323:+,0.8050883432670981,0.250142425905372,3.2185197706992,0.00128854087454651,0.0067119928721919705,282.259310384395,441.20357266972,231.64501755800202,521.220980681866,272.92847394981703,410.51526934589305,262.27760063073805,457.64660756582634
YBL091C,chrII:66851-66910:-,0.0417862299681824,0.282324661930511,0.14800772161543302,0.8823366743946409,0.9290704641614079,514.708154230368,604.549933543624,843.589138744693,726.891962248224,566.916243729096,649.692597884283,641.7378455680523,660.3781645587103
YBL090W,chrII:66974-67033:+,-0.138828252021487,0.356979801730312,-0.388896658434383,0.6973525941674431,0.807222379965895,125.712129835067,82.5151719878484,119.470461811411,150.027120115186,171.001482135225,142.636661382895,138.72802459390098,125.05965116197648
YBR218C,chrII:670759-670918:-,-1.07817618267726,0.354375128318812,-3.04247137148768,0.00234644135968242,0.0111128801879123,763.7604869224809,232.38966804741,441.402316921548,216.940624391912,346.214823436342,284.40358702565,517.1258757601237,244.57795982165734
YBR220C,chrII:673208-673267:-,-0.41794274423963795,0.3614643217200779,-1.15624895494748,0.247579340841123,0.410925437764254,138.757728214178,70.7272902752986,162.333909942222,154.253236174768,157.52353280437,114.805117698428,152.87172365359,113.26188138283153
YBR221C,chrII:674902-674989:-,0.6795030490200991,0.348102650262312,1.95201917741236,0.0509359278121698,0.13325634275918902,4297.93168417247,5860.2611942390295,6179.63243690167,12738.9225089354,7267.98417666365,9819.316506176121,5915.182765912597,9472.83340311685
YBR222C,chrII:676869-676945:-,-1.44870405812302,0.216268269321643,-6.698643599761981,2.10362943534008e-11,5.13806212919351e-10,1646.11732274597,597.814001136453,1832.1844105276602,688.152565035383,1941.66707547632,697.528063591962,1806.6562695833165,661.1648765879327
YBL089W,chrII:67750-67777:+,-0.37187463357535205,0.36801061422352,-1.0104997497422301,0.312255919269742,0.4796813164549699,77.08762678565421,52.203476155577604,69.3111076157802,60.574330187352,58.9660283224914,45.2262584872594,68.45492090797528,52.668021610063
YBR223C,chrII:678790-678858:-,0.0244305628461781,0.312878532531873,0.0780832185848012,0.937761856063201,0.962269893892027,190.94012173062,255.965431472509,196.07747549201,167.635937030114,173.52859763476002,150.464283044151,186.84873161913,191.355217182258
YBR225W,chrII:678943-679021:+,0.12347122019110499,0.342326300048104,0.36068283440026094,0.7183365583132281,0.821711969804963,119.782312390017,126.298732634462,188.78156942719102,217.64497706850898,159.20827647072701,163.510319146245,155.924052762645,169.15134294973868
YBR227C,chrII:683663-683725:-,0.256825848581629,0.369228678143833,0.695573945861222,0.486695687382623,0.6409410521964289,122.154239368037,106.090935412948,145.91812129637898,238.07120468982498,160.893020137084,165.249790626525,142.9884602671667,169.803976909766
YBR228W,chrII:683803-683891:+,-0.126760010123672,0.34935042115575105,-0.36284487565325796,0.716720767128057,0.8205379781056898,166.034888461409,101.038986107569,194.253498975805,204.262276213164,195.4302652974,200.039220232109,185.239550911538,168.446827517614
YBR229C,chrII:687728-687750:-,0.0308146112509633,0.353195639352849,0.0872451633531604,0.9304766410291571,0.9583941681172371,196.869939175671,163.346360873904,308.252031238601,281.036717962249,259.450524618962,333.978524213607,254.8574983444113,259.45386768325335
YBR230C,chrII:688436-688618:-,-0.0644238495357706,0.265049921969184,-0.24306307678619501,0.807956534019758,0.8830449817339558,4884.98361123245,5243.92337898286,7099.828589326959,6485.67944610625,7483.63136595734,6887.43732616552,6489.481188838916,6205.68005041821
YBR230W-A,chrII:688804-688906:+,0.291779995222213,0.32728336330846003,0.891521011861561,0.37264972430771204,0.536235561944729,105.550750521896,138.08661434701202,81.166954971111,126.78348178748101,106.138850980485,94.80119567521669,97.61885215783066,119.89043060323657
YBR231C,chrII:691585-691680:-,1.75537857237671,0.26121996128525304,6.71992509201789,1.8181800649028802e-11,4.4632500887347e-10,845.5919676641761,4151.01834591931,1002.2750956545099,2868.8284517800503,1164.15787345262,3157.1407367067604,1004.0083122571019,3392.329178135374
YBR233W,chrII:691745-691919:+,1.6705889467113102,0.304489738645428,5.48651969075608,4.09929747893103e-08,5.91059614780519e-07,537.241460521559,1822.0697161398398,527.129213183171,2461.71260470692,907.234464333189,1994.3040521401101,657.2017126793063,2092.6954576622898
YBR233W-A,chrII:693403-693494:+,0.70185863414411,0.27041371350571597,2.5954994110506697,0.009445356482389821,0.0354285764719532,161.291034505369,242.493566658167,121.294438327615,229.61897257066002,141.518467973979,217.433935034901,141.36798026898768,229.848824754576
YBR234C,chrII:695095-695154:-,-0.134586526155834,0.254830341098531,-0.5281416866439629,0.59740099926282,0.7327843733167719,1695.92778928439,1428.01767032032,1991.7823556955802,2156.02354306377,2066.33810678673,1654.23737774552,1918.0160839222335,1746.0928637098702
YBR235W,chrII:695321-695377:+,0.493493636259609,0.280557180020148,1.7589770335735802,0.0785814095197368,0.183090471898637,187.38223126358997,303.116958322708,168.717827748939,202.85357085996898,177.740456800653,248.744421679926,177.94683860439397,251.57165028753434
YBR236C,chrII:700218-700245:-,0.529701207992878,0.31453003035444105,1.68410376394255,0.0921616170800513,0.205670371133878,201.61379313171102,296.381025915537,313.723960787216,464.1684138775,310.835206442847,430.519191369103,275.39098678725804,397.02287705404666
YBR237W,chrII:700412-700448:+,0.472386772419371,0.33875865923865994,1.39446405143128,0.163177517796781,0.307095841378661,92.505152142785,159.97839467031798,123.11841484382,105.652901489567,85.9219269842017,154.812961744849,100.51516465693557,140.14808596824466
YBR238C,chrII:705898:-,1.5337598144481799,0.9209514622763629,1.66540787139543,0.0958314100804318,0.211277520850534,10.6736714010906,5.05194930537847,7.29590606481897,21.1305802979135,1.6847436663569,28.7012794246069,6.551440377422157,18.29460300929962
YBR239C,chrII:708583-708599:-,-0.645709045645669,0.575598756509645,-1.1218041011088402,0.26194574212365695,0.42657815915465797,18.975415824161,11.787881712549801,41.9514598727091,26.765401710690398,37.906732493030205,23.482864983769304,32.9445360633001,20.678716135669834
YBR240C,chrII:710315-710369:-,-0.4869128447018421,0.51950463634325,-0.937263713619924,0.348622923342617,0.513253343245869,24.905233269211397,48.8355099519919,71.135084131985,46.4872766554097,88.44904248373709,37.3986368260029,61.49645329497783,44.240474477801506
YBR241C,chrII:712555-712633:-,-0.80098497179409,0.31217696878109497,-2.56580418126796,0.0102936921835454,0.0378619158984799,1370.97379329563,1047.43748931514,2291.82649261126,1346.01796497709,1875.9620724884,785.371373346061,1846.2541194650967,1059.608942546097
YBR242W,chrII:713156-713177:+,0.0583066396415202,0.68014620666141,0.0857266262319189,0.931683735367228,0.9590649544558271,14.231561868120801,15.1558479161354,13.6798238715356,26.765401710690398,21.0592958294612,8.69735740139603,16.323560523039202,16.872869009407278
YBR243C,chrII:715309-715349:-,1.1374541332583301,0.279577214445455,4.06847938418189,4.73209469846794e-05,0.000366668303266964,265.65582153825403,479.93518401095497,180.57367510427,562.073435924499,216.489561126861,413.12447656631105,220.906352589795,485.04436550058836
YBR244W,chrII:715950-715991:+,-0.727616890486736,0.600539719133162,-1.2116049401978002,0.22566364259741298,0.38604394047526397,32.0210142032717,20.2077972215139,19.151753420149802,9.86093747235963,37.906732493030205,24.352600723908896,29.6931667054839,18.14044513926081
YBR245C,chrII:719877-719883:-,0.68788398082898,0.47417440215382894,1.45069826145069,0.146863899796598,0.285856736699989,30.835050714261698,52.203476155577604,34.6555538078901,38.739397212841396,17.6898084967474,43.4867870069801,27.726804339633066,44.8098867917997
YBR246W,chrII:720037-720088:+,0.217102465426625,0.40966384241611803,0.529952714758023,0.596144715734732,0.7316435356710771,135.199837747147,119.56280022729099,187.86958116908798,297.236829523983,250.184434453999,247.004950199647,191.084617790078,221.26819331697365
YBR247C,chrII:722951-723025:-,0.45812306300871997,0.457477801465966,1.00141047618199,0.316628401362389,0.483701959031383,33.2069776922818,53.887459257370395,41.9514598727091,33.8089284766616,25.2711549953535,51.3144086682366,33.47653085344813,46.33693213408953
YBR248C,chrII:725015-725065:-,-0.8013370835845959,0.296480880551667,-2.70282887076406,0.0068752133192485606,0.0273622249975326,239.564624780033,95.98703680219101,207.02133458923802,125.374776434287,200.48449629647098,146.985340083593,215.69015188858066,122.78238444002368
YBR249C,chrII:726502-726621:-,0.0953844852734356,0.531073727464495,0.17960686123342998,0.8574612177971379,0.9140995947116999,1774.2013795590601,697.169004142229,407.65875137176005,1231.91283136836,443.08758425186403,872.3449473600219,874.9825717275613,933.8089276235369
YBR250W,chrII:727415-727491:+,7.23952664409806,1.10458091299865,6.5540935561204,5.598086421229921e-11,1.28562343189441e-09,10.6736714010906,671.909257615337,0.0,502.90781109034106,1.6847436663569,620.121582719537,4.119471689149166,598.312883808405
YBR251W,chrII:729789-729844:+,0.319570694432679,0.32201353833575896,0.9924138472074651,0.32099568685023,0.48747200911732896,129.270020302097,178.502208790039,161.42192168411998,128.896539817272,117.089684811804,202.64842745252702,135.92720893267366,170.01572535327932
YBR252W,chrII:731041-731095:+,0.336901799434394,0.301164793645106,1.11866262771538,0.263284094490272,0.427898907769546,678.371115713757,815.047821267727,394.890915758327,764.222654107871,662.104260878261,613.16369679842,578.4554307834484,730.8113907246726
YBR253W,chrII:731686-731762:+,0.75008938239724,0.26425131501745996,2.8385455048641,0.0045319656941581205,0.019332327958199,604.841379395133,818.415787471313,688.55113486729,1201.62566627468,670.527979210045,1279.38127374536,654.6401644908227,1099.807575830451
YBR254C,chrII:732748-732780:-,-0.78586837941746,0.35040376993422395,-2.2427509257819302,0.0249128806515205,0.0767512201637016,106.73671401090598,43.783560646613395,89.3748492940324,67.6178569533232,109.508338313198,63.490709030191,101.8733005393788,58.297375543375864
YBR255W,chrII:732878-732933:+,-0.669186303185954,0.27931019128728,-2.39585351362161,0.0165817157044325,0.0555742403806657,250.238296181124,161.662377772111,238.940923622821,126.78348178748101,193.745521631043,142.636661382895,227.6415804783293,143.69417364749566
YBR255C-A,chrII:735560-735613:-,0.44166746356344605,0.295547394994982,1.4944048604148399,0.13506983196783398,0.269443199206992,1053.13557824094,2172.33820131274,1098.0338627552499,1288.96539817272,1427.8202572374698,1405.4929560656,1192.9965660778867,1622.26551851702
YBR256C,chrII:736555-736652:-,0.41425891880009896,0.31821922657063,1.30180354991264,0.19298354997566602,0.347604723058704,1699.48567975142,1316.87478560199,1039.6666142367,2083.47521737427,986.4174166519631,1559.43618207031,1241.856570213361,1653.2620616821898
YBR257W,chrII:737310-737377:+,-3.0324839496308305,0.519229746726105,-5.840350959765941,5.20909683469496e-09,8.89872144649761e-08,77.08762678565421,5.05194930537847,57.4552602604494,9.15658479576251,61.4931438220267,8.69735740139603,65.3453436227101,7.635297167512337
YBR258C,chrII:738628-738729:-,0.29750341344811604,0.27066095632682996,1.09917373191009,0.27169229411074103,0.436897241856379,138.757728214178,173.450259484661,148.65408607068701,158.479352234351,142.360839807158,196.56027727154998,143.25755136400767,176.1632963301873
YBR259W,chrII:738779-738829:+,-0.41955971625396704,0.461555907121569,-0.909011692365708,0.363343953956766,0.527620079248556,77.08762678565421,67.359324071713,71.135084131985,26.765401710690398,53.0694254902423,58.2722945893534,67.09737880262718,50.7990067905856
YBR260C,chrII:743120-743164:-,0.6513102620049139,0.270497750705884,2.40782136008625,0.0160480314172848,0.0541834366345033,131.641947280117,198.710006011553,149.566074328789,255.680021604753,152.46930180529898,225.261556696157,144.559107804735,226.55052810415432
YBR261C,chrII:744019-744048:-,-2.1360717447573,0.359766373105886,-5.937385771539611,2.89602683910338e-09,5.0861690132658e-08,130.455983791107,40.4155944430278,132.238297424844,26.061049034093298,165.947251136154,33.0499581253049,142.880510784035,33.17553386747533
YBR262C,chrII:744518-744565:-,-0.6486873136069781,0.36417011165030605,-1.78127554363901,0.0748674477558059,0.17720206480656303,394.92584184035104,239.125600454581,224.349111493183,154.957588851366,221.54379212593201,144.376132863174,280.27291515315534,179.48644072304035
YBR263W,chrII:744641-744737:+,-0.33125650658218103,0.206390326217447,-1.6050001599066201,0.108493769480974,0.23109297083883398,894.2164707135879,658.437392800995,818.053467517827,705.057029273713,869.327731840159,687.091234710286,860.5325566905245,683.5285522616647
YBR265W,chrII:746976-747043:+,0.14774348160378,0.23399935305163896,0.6313841456270021,0.527789379893055,0.676099954632342,527.753752609479,589.3940856274891,487.91371808476896,593.064953694772,475.94008574582296,470.527035415525,497.2025188133569,550.9953582459287
YBR267W,chrII:748291-748304:+,0.484756521939609,0.452892643163742,1.07035636205808,0.284458933649858,0.450160756504676,43.880649093372405,62.3073747663345,51.0713424537328,46.4872766554097,23.5864113289966,57.4025588492138,39.5128009587006,55.39907009031933
YBR268W,chrII:749747-749809:+,0.645634118565304,0.24198758811638102,2.66804642168173,0.0076293715893348095,0.0298272487777902,297.676835741526,479.93518401095497,301.868113431885,391.620088187997,263.662383784854,480.094128557061,287.73577765275496,450.5498002520044
YBR269C,chrII:751035-751129:-,-0.132467525231775,0.20257973988875896,-0.6539031262677889,0.513174219684005,0.663833824650536,4302.67553812851,3698.02689153704,4193.3220107546995,3942.26193091406,3715.7021561501397,3498.94688258162,4070.5665683444495,3713.0785683442396
YBR270C,chrII:752884-752945:-,0.638979123109025,0.3408628772991131,1.8745928807856398,0.0608487533405381,0.15241929193824402,144.687545659228,225.65373564023898,243.500864913333,364.150333800709,157.52353280437,258.31151482146197,181.90398112564367,282.70519475413664
YBR271W,chrII:753293-753307:+,-1.29091964244116,0.6150818330635899,-2.09877706192583,0.0358365577852678,0.10207269169493402,24.905233269211397,5.05194930537847,30.0956125173782,13.382700855345199,25.2711549953535,13.046036102094,26.75733359398103,10.49356208760589
YBR272C,chrII:756278-756325:-,0.6005612354764921,0.280864361549448,2.1382607325591896,0.0324955876666416,0.0945856025227115,244.308478736073,287.96111040657297,231.64501755800202,458.533592464723,244.28783162175,341.806145874864,240.08044263860833,362.76694958205326
YBR273C,chrII:757857-757902:-,-0.97155320047085,0.26218666992698997,-3.70557816971165,0.000210909068130242,0.00139643601500921,346.30133879093904,217.233820131274,445.96225821205996,232.436383277048,482.679060411251,200.908955972248,424.98088580474996,216.85971979352334
YBR274W,chrII:758000-758045:+,1.19625255678381,0.24581264118831697,4.86652171751966,1.1357944779204902e-06,1.2496597718336501e-05,177.89452335151,387.31611341235,206.109346331136,438.107364843406,169.316738468868,440.95602025077903,184.44020271717136,422.1264995021784
YBR275C,chrII:765678-765724:-,1.03807533366051,0.753619714049366,1.37745246615525,0.168372401314762,0.3141603594281311,8.30174442307045,21.891780323306698,12.7678356134332,10.565290148956699,4.21185916589224,20.003922023210897,8.427146400798629,17.48699749849143
YBR276C,chrII:768594-768659:-,-1.8424763768207197,0.296680788088442,-6.21029891652933,5.28839084134984e-10,1.0537822186733399e-08,348.67326576895897,129.666698838048,424.98652827570504,134.531361230049,539.117973234207,102.628817336473,437.59258909295704,122.27562580152333
YBR278W,chrII:768710-768828:+,0.3731043163922371,0.255332600156611,1.4612482548777102,0.143947324706853,0.281420776960018,249.052332692114,378.896197903386,231.64501755800202,290.897655434609,272.92847394981703,309.625923489699,251.20860806664436,326.47325894256466
YBR279W,chrII:769671-769733:+,-0.13033402772786998,0.295653312683125,-0.440833984050635,0.659333188770612,0.7800275842526769,632.118539642364,543.926541879082,937.523929329238,893.119193925143,740.4448413638561,670.566255647634,770.0291034451526,702.537330483953
YBR280C,chrII:773142-773275:-,0.704379828914932,0.40528131491544894,1.73800222954242,0.082210420922084,0.189156491491487,792.223610658723,1195.62800227291,1505.6926141270098,3089.29083955495,1613.9844323699099,2087.36577633505,1303.9668857185477,2124.09487272097
YBR281C,chrII:776113-776183:-,0.421552679643246,0.280338870817732,1.5037253963876,0.132652087259267,0.266198304526589,126.898093324077,153.242462263147,109.438590972285,180.314285208862,130.56763414266,156.552433225129,122.301439479674,163.369726899046
YBR282W,chrII:776688-776746:+,0.9206798134755001,0.227325374499227,4.05005299344016,5.12060356197961e-05,0.00039467828826529903,246.680405714093,495.09103192709097,251.708759236254,481.77723079242696,283.03693594795897,503.57699354083,260.475366966102,493.4817520867826
YBL088C,chrII:77763-77800:-,-0.19842189497138898,0.865650950713693,-0.229216978053103,0.818700277265361,0.88999227818829,26.091196758221397,18.523814119721102,4.55994129051186,6.33917408937405,9.266090164962929,10.436828881675199,13.305742737898731,11.76660569692345
YBR283C,chrII:779039-779141:-,-0.8668360123500591,0.348729945932905,-2.48569422402525,0.0129299009827386,0.0455070201816577,1693.55586230637,761.1603620103571,2124.9326413785197,1636.2112677351001,2001.4754756319896,790.5897877868989,1939.9879931056266,1062.6538058441186
YBR284W,chrII:779723-779740:+,1.67227895849649,0.669490667653518,2.4978375939990602,0.0124953424721419,0.0442548429069119,7.11578093406039,52.203476155577604,8.207894322921339,19.0175222681221,13.4779493308552,23.482864983769304,9.600541529278976,31.567954469156337
YBR285W,chrII:782402:+,-0.0713350212421294,0.6628087746335339,-0.10762534228906401,0.9142928935126039,0.948525879542211,22.533306291191202,30.3116958322708,20.0637416782522,13.382700855345199,12.6355774976767,10.436828881675199,18.4108751557067,18.043741856430398
YBR286W,chrII:783170-783194:+,0.022532449475523998,0.46091771034343704,0.0488860570333363,0.9610101004523879,0.976656938993012,234.820770823993,141.454580550597,447.786234728264,514.881806592492,309.992834609669,348.764031795981,330.86661338730863,335.03347297969003
YBR287W,chrII:784978-785075:+,-0.717323928311161,0.282333975064669,-2.54069290862659,0.0110633043544467,0.0401666973405539,1177.6617445869902,717.376801363743,1594.15547516294,1050.8941934829,1800.1486075023397,1009.76319430208,1523.98860908409,926.0113963829076
YBR288C,chrII:787972-788019:-,1.07245983416083,0.311979377915774,3.43759847630174,0.000586897268465954,0.00339493920919356,185.01030428557,272.805262490438,193.34151071770302,513.473101239298,201.326868129649,428.779719888824,193.22622771097403,405.01936120618666
YBR289W,chrII:788122-788164:+,1.03096403219116,0.274898813489018,3.75034005824237,0.00017659491710782702,0.00118918642659148,305.978580164597,618.021798357967,354.763432401822,907.2062474570861,416.974057423332,675.784670088471,359.2386899965837,733.6709053011747
YBR290W,chrII:791092-791170:+,0.0513927405514796,0.230425468465469,0.22303411551567004,0.823508954833756,0.893623461686615,1306.93176488909,1476.8531802723098,1166.4329821129302,1137.5295727043401,1154.89178328765,1148.9209127244198,1209.41884342989,1254.43455523369
YBR291C,chrII:793159-793209:-,-1.20554959960079,0.446639589797507,-2.6991552633015496,0.0069515735890601,0.027605949929802004,92.505152142785,38.731611341235,93.9347905845442,53.530803421380796,195.4302652974,72.188066431587,127.2900693415764,54.81682706473427
YBR293W,chrII:795240-795278:+,-3.5698971556116,0.510024230612832,-6.99946579267833,2.56940302702364e-12,7.080886908057991e-11,225.333062911912,13.471864814342599,310.07600775480597,23.947991004302,97.7151326487,14.7855075823732,211.04140110513933,17.401787800339267
YBR294W,chrII:797657-797712:+,-1.8525237766354798,0.39844957344559206,-4.64933055547227,3.330141359596e-06,3.32240742474448e-05,307.164543653607,114.51085092191201,497.033600665792,106.357254166165,221.54379212593201,64.3604447703306,341.91397881511034,95.07618328613587
YBR295W,chrII:801322-801388:+,0.9699857793333879,0.42587032115477397,2.2776552653474598,0.0227471249962879,0.0714182537945921,135.199837747147,274.48924559223,57.4552602604494,144.392298702409,98.55750448187851,153.07349026456998,97.07086749649163,190.65167818640302
YBR296C,chrII:807133-807169:-,-0.901845942091552,0.336226849201442,-2.6822543893609,0.007312782788717959,0.0287976558134307,639.234320576425,282.90916110119497,326.491796400649,202.149218183372,396.75713342704904,245.265478719368,454.161083468041,243.44128600131162
YBL086C,chrII:80799-80944:-,0.18135404065065697,0.33243478385963804,0.545532686276384,0.585387206282508,0.7226917027269301,214.659391510822,235.75763425099498,203.373381556829,164.818526323725,124.67103131041,215.694463554622,180.90126812602034,205.42354137644733
YBR297W,chrII:809024-809104:+,-1.7121549498925301,0.283253749700292,-6.04459765035467,1.49783314123388e-09,2.7312547891213596e-08,560.9607303017599,141.454580550597,665.751428414731,187.357811974833,443.08758425186403,178.295826728619,556.5999143227849,169.036073084683
YBL085W,chrII:82025-82041:+,-1.8103828298422,1.11784258867218,-1.6195328825256599,0.105332657389613,0.22596997444839298,10.6736714010906,6.735932407171299,5.47192954861423,1.40870535319423,11.7932056644983,0.869735740139603,9.31293553806771,3.0047911668350444
YBL084C,chrII:87666-87761:-,1.54535140661936,0.4353755927072,3.5494672473719704,0.00038601148124064197,0.00236001829007987,201.61379313171102,420.995775448206,368.443256273358,1369.9659559813902,330.209758605952,834.9463105340191,300.0889360036736,875.3026806545384
YBL082C,chrII:89311-89367:-,0.442270971023705,0.331886345837041,1.33259766956747,0.18266387035693601,0.333707128259338,335.627667389848,555.714423591632,242.58887665523102,298.645534877177,286.406423280673,324.411431072072,288.20765577525066,392.923796513627
YBL081W,chrII:90026:+,5.36057797309217,1.46998787567206,3.6466817596311096,0.000265648591752526,0.0017002906797271699,1.18596348901006,15.1558479161354,0.0,11.269642825553902,0.0,16.5249790626525,0.39532116300335335,14.316823268113934
YBL080C,chrII:92897-92941:-,0.775606424098402,0.38804626077483506,1.9987473208727802,0.0456357001619191,0.12272365328917301,56.9262474724831,107.774918514741,85.72689626162291,185.244753945042,113.720197479091,145.245868603314,85.457780404399,146.088513687699
YBL079W,chrII:93373-93401:+,0.0805689256207727,0.346285246231829,0.232666353815242,0.816020497999443,0.888004425106532,79.4595537636743,102.72296920936199,138.62221523156,131.009597847064,103.61173548094901,106.10776029703199,107.23116815872777,113.28010911781932
YBL078C,chrII:98875-98999:-,1.526571434225,0.218108238699371,6.99914612730031,2.57527157642652e-12,7.0836942834813e-11,3095.3647063162703,9209.703583704959,3966.23693448721,10154.6525385006,3409.07880887318,10802.1178925339,3490.2268165588866,10055.491338246486
YCL008C,chrIII:101176-101212:-,0.11033922027632902,0.34268074297587603,0.321988388720449,0.7474614909407321,0.843239556397646,92.505152142785,80.8311888860556,101.230696649363,135.940066583243,122.143915810875,121.763003619544,105.29325486767432,112.8447530296142
YCL005W,chrIII:102255-102343:+,0.7215030841291569,0.33208281886171004,2.17266008100712,0.0298059103340861,0.0884214501400253,139.943691703188,267.753313185059,147.742097812584,154.957588851366,144.045583473515,291.361472946767,143.91045766309568,238.02412499439734
YCL004W,chrIII:103296-103428:+,-0.380199410027625,0.30745461321712103,-1.23660336740218,0.216234369154756,0.37509729167154,151.803326593288,109.458901616534,148.65408607068701,142.983593349215,208.908214628255,137.418246942057,169.78854243074332,129.95358063593534
